157.46.160.179 - - [21/Jun/2025:01:01:28 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:30 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35531 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:32 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:34 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35532 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
176.9.65.136 - - [21/Jun/2025:01:02:08 +0500] "POST /wp-cron.php?doing_wp_cron=1750449728.7932090759277343750000 HTTP/1.1" 200 3488 "-" "WordPress/6.8.1; https://starmakerwm.com"
194.164.168.9 - - [21/Jun/2025:20:39:36 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.134 Safari/537.36"
185.4.176.64 - - [21/Jun/2025:20:42:03 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15"
185.4.176.64 - - [21/Jun/2025:20:42:03 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15"
194.164.168.9 - - [21/Jun/2025:20:44:28 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
194.164.168.9 - - [21/Jun/2025:20:44:28 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
93.188.161.170 - - [21/Jun/2025:20:46:54 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
93.188.161.170 - - [21/Jun/2025:20:46:55 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
152.53.110.39 - - [21/Jun/2025:20:49:22 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:128.0) Gecko/20100101 Firefox/128.0"
152.53.110.39 - - [21/Jun/2025:20:49:22 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:128.0) Gecko/20100101 Firefox/128.0"
156.67.105.179 - - [21/Jun/2025:20:50:55 +0500] "POST /xmlrpc.php HTTP/1.1" 301 3027 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
156.67.105.179 - - [21/Jun/2025:20:50:56 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3037 "https://starmakerwm.com/xmlrpc.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
165.22.146.113 - - [21/Jun/2025:20:51:48 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.126 Safari/537.36 Edg/113.0.1774.50"
165.22.146.113 - - [21/Jun/2025:20:51:49 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.126 Safari/537.36 Edg/113.0.1774.50"
77.68.22.69 - - [21/Jun/2025:20:54:07 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
77.68.22.69 - - [21/Jun/2025:20:54:07 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
15.235.212.14 - - [21/Jun/2025:20:56:28 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.134 Safari/537.36"
15.235.212.14 - - [21/Jun/2025:20:56:29 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.134 Safari/537.36"
78.135.87.2 - - [21/Jun/2025:20:58:46 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.138 Safari/537.36"
78.135.87.2 - - [21/Jun/2025:20:58:47 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.138 Safari/537.36"
161.97.82.217 - - [21/Jun/2025:20:59:42 +0500] "POST /xmlrpc.php HTTP/1.1" 301 3026 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
161.97.82.217 - - [21/Jun/2025:20:59:42 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3038 "https://starmakerwm.com/xmlrpc.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
194.35.13.67 - - [21/Jun/2025:21:01:09 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:129.0) Gecko/20100101 Firefox/129.0"
194.35.13.67 - - [21/Jun/2025:21:01:09 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:129.0) Gecko/20100101 Firefox/129.0"
135.181.142.228 - - [21/Jun/2025:21:01:45 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
135.181.142.228 - - [21/Jun/2025:21:01:45 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
135.181.142.228 - - [21/Jun/2025:21:01:45 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3318 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
13.58.218.27 - - [21/Jun/2025:21:03:58 +0500] "GET /wp-login.php HTTP/1.1" 301 503 "-" "Mozilla/5.0"
182.190.196.221 - - [21/Jun/2025:21:04:37 +0500] "GET /wp-admin/plugins.php?plugin_status=all&paged=1&s HTTP/2.0" 404 398 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
182.190.196.221 - - [21/Jun/2025:21:05:09 +0500] "GET /favicon.ico HTTP/2.0" 404 398 "https://www.starmakerwm.com/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
35.211.191.91 - - [21/Jun/2025:21:05:53 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
35.211.191.91 - - [21/Jun/2025:21:05:54 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
182.190.196.221 - - [21/Jun/2025:21:07:30 +0500] "GET /wp/wp-admin/themes.php HTTP/2.0" 404 398 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
199.247.31.35 - - [21/Jun/2025:21:08:19 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0.1) Gecko/20100101 Firefox/125.0.1"
199.247.31.35 - - [21/Jun/2025:21:08:19 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0.1) Gecko/20100101 Firefox/125.0.1"
103.119.239.78 - - [21/Jun/2025:21:08:24 +0500] "POST /xmlrpc.php HTTP/1.1" 301 3025 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
103.119.239.78 - - [21/Jun/2025:21:08:25 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3037 "https://starmakerwm.com/xmlrpc.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
64.23.170.70 - - [21/Jun/2025:21:10:46 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
64.23.170.70 - - [21/Jun/2025:21:10:47 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
182.190.196.221 - - [21/Jun/2025:21:11:10 +0500] "GET /wp/wp-admin/themes.php HTTP/2.0" 404 398 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
198.98.61.192 - - [21/Jun/2025:21:11:29 +0500] "GET /wp-login.php HTTP/1.1" 301 3115 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
198.98.61.192 - - [21/Jun/2025:21:12:23 +0500] "GET /wp-login.php HTTP/1.1" 404 3121 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
51.255.124.102 - - [21/Jun/2025:21:15:41 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
51.255.124.102 - - [21/Jun/2025:21:15:41 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
185.39.19.49 - - [21/Jun/2025:21:17:29 +0500] "GET / HTTP/1.0" 301 442 "http://starmakerwm.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
185.39.19.49 - - [21/Jun/2025:21:17:29 +0500] "GET / HTTP/1.0" 301 3234 "https://starmakerwm.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
185.39.19.49 - - [21/Jun/2025:21:17:29 +0500] "GET / HTTP/1.0" 404 3280 "https://www.starmakerwm.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
185.39.19.49 - - [21/Jun/2025:21:17:30 +0500] "GET / HTTP/1.0" 301 3234 "https://starmakerwm.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
192.250.227.100 - - [21/Jun/2025:21:18:08 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.138 Safari/537.36"
192.250.227.100 - - [21/Jun/2025:21:18:09 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.138 Safari/537.36"
198.98.54.226 - - [21/Jun/2025:21:20:07 +0500] "GET /wp-login.php HTTP/1.1" 301 3115 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0"
66.102.132.28 - - [21/Jun/2025:21:20:34 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
66.102.132.28 - - [21/Jun/2025:21:20:34 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
116.203.156.23 - - [21/Jun/2025:21:23:00 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13.3; rv:126.0) Gecko/20100101 Firefox/126.0"
116.203.156.23 - - [21/Jun/2025:21:23:00 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13.3; rv:126.0) Gecko/20100101 Firefox/126.0"
198.98.54.226 - - [21/Jun/2025:21:24:21 +0500] "GET /wp-login.php HTTP/1.1" 404 3122 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0"
45.61.184.250 - - [21/Jun/2025:21:25:06 +0500] "GET /wp-login.php HTTP/1.1" 301 3114 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
45.61.184.250 - - [21/Jun/2025:21:26:13 +0500] "GET /wp-login.php HTTP/1.1" 404 3123 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
81.0.247.156 - - [21/Jun/2025:21:27:54 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.171 Safari/537.36 Edg/115.0.1901.203"
81.0.247.156 - - [21/Jun/2025:21:27:54 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.171 Safari/537.36 Edg/115.0.1901.203"
178.33.123.162 - - [21/Jun/2025:21:30:43 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55.0"
178.33.123.162 - - [21/Jun/2025:21:30:43 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55.0"
178.33.123.162 - - [21/Jun/2025:21:30:44 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55.0"
65.21.132.235 - - [21/Jun/2025:21:35:13 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
65.21.132.235 - - [21/Jun/2025:21:35:13 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
5.135.124.144 - - [21/Jun/2025:21:37:40 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14.3) AppleWebKit/614.31.14 (KHTML, like Gecko) Version/17.0.96 Safari/614.31.14"
5.135.124.144 - - [21/Jun/2025:21:37:40 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14.3) AppleWebKit/614.31.14 (KHTML, like Gecko) Version/17.0.96 Safari/614.31.14"
182.190.196.221 - - [21/Jun/2025:21:38:03 +0500] "GET /wp-admin/plugins.php?plugin_status=all&paged=1&s HTTP/2.0" 404 398 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
182.190.196.221 - - [21/Jun/2025:21:38:29 +0500] "GET /wp/wp-admin/themes.php HTTP/2.0" 404 398 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
182.190.196.221 - - [21/Jun/2025:21:38:29 +0500] "GET /wp/wp-admin/themes.php HTTP/2.0" 404 343 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
173.212.240.93 - - [21/Jun/2025:21:39:50 +0500] "GET / HTTP/1.1" 301 479 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
173.212.240.93 - - [21/Jun/2025:21:39:50 +0500] "GET / HTTP/1.1" 301 3727 "http://starmakerwm.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
173.212.240.93 - - [21/Jun/2025:21:39:51 +0500] "GET / HTTP/1.1" 404 3756 "https://starmakerwm.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
173.212.240.93 - - [21/Jun/2025:21:39:51 +0500] "GET / HTTP/1.1" 301 3726 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
173.212.240.93 - - [21/Jun/2025:21:39:51 +0500] "GET / HTTP/1.1" 404 3757 "https://starmakerwm.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
198.98.57.22 - - [21/Jun/2025:21:40:28 +0500] "GET /wp-login.php HTTP/1.1" 301 3114 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46"
103.191.76.181 - - [21/Jun/2025:21:42:39 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
103.191.76.181 - - [21/Jun/2025:21:42:40 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0"
205.185.120.167 - - [21/Jun/2025:21:43:05 +0500] "GET /wp-login.php HTTP/1.1" 301 3115 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46"
198.98.57.22 - - [21/Jun/2025:21:43:31 +0500] "GET /wp-login.php HTTP/1.1" 404 3122 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46"
205.185.120.167 - - [21/Jun/2025:21:44:06 +0500] "GET /wp-login.php HTTP/1.1" 404 3123 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46"
139.59.32.59 - - [21/Jun/2025:21:45:05 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:127.0) Gecko/20100101 Firefox/127.0"
139.59.32.59 - - [21/Jun/2025:21:45:06 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:127.0) Gecko/20100101 Firefox/127.0"
162.241.102.44 - - [21/Jun/2025:21:47:35 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.96 Safari/537.36 Edg/116.0.1938.62"
162.241.102.44 - - [21/Jun/2025:21:47:35 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.96 Safari/537.36 Edg/116.0.1938.62"
162.55.78.250 - - [21/Jun/2025:21:49:11 +0500] "GET /wp-login.php HTTP/1.1" 301 3030 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
162.55.78.250 - - [21/Jun/2025:21:49:11 +0500] "GET /wp-login.php HTTP/1.1" 404 3036 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
162.55.78.250 - - [21/Jun/2025:21:49:11 +0500] "GET /wp-login.php HTTP/1.1" 404 3037 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
162.55.78.250 - - [21/Jun/2025:21:49:11 +0500] "POST /wp-login.php HTTP/1.1" 404 3038 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
84.247.129.95 - - [21/Jun/2025:21:49:59 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
84.247.129.95 - - [21/Jun/2025:21:50:00 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
185.26.150.103 - - [21/Jun/2025:21:52:28 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
185.26.150.103 - - [21/Jun/2025:21:52:28 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
52.37.194.212 - - [21/Jun/2025:21:54:55 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67"
52.37.194.212 - - [21/Jun/2025:21:54:56 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67"
